Gene	ckcc_reference/TCGA-MP-A4T4-01	ckcc_reference/TCGA-KK-A8IG-01	ckcc_reference/TCGA-A8-A09Z-01	ckcc_reference/TCGA-DD-AAW1-01	ckcc_reference/TCGA-YL-A8SB-01	ckcc_reference/TCGA-HC-7817-01	ckcc_reference/TCGA-06-0649-01	ckcc_reference/TCGA-C5-A1BE-01	ckcc_reference/TARGET-21-PATISD-09	ckcc_reference/TCGA-K4-A5RH-01
AC004019.13	1.35070002079	0.875500023365	0.0	1.98829996586	0.803099989891	3.9781999588	4.43830013275	0.577300012112	1.36029994488	1.15869998932
AC004057.1	10.8395996094	10.9830999374	11.9116001129	12.2397003174	11.1033000946	11.4977998734	12.5170001984	10.6955003738	13.6617002487	11.4490003586
AC004067.5	3.36490011215	1.79879999161	2.91880011559	1.97759997845	2.62339997292	1.90439999104	4.34259986877	4.06589984894	2.51149988174	4.8952999115
AC004069.2	2.52789998055	2.83769989014	3.00390005112	2.87709999084	3.2936000824	1.92540001869	3.67890000343	3.53489995003	4.0	2.59680008888
AC004076.5	3.97530007362	3.83019995689	3.47790002823	3.14330005646	5.18580007553	3.09500002861	4.34259986877	3.37159991264	7.21269989014	3.86369991302
AC004076.9	3.65939998627	2.79710006714	3.4553000927	0.134700000286	2.54719996452	2.07380008698	4.09089994431	0.0	6.83799982071	0.0
AC004156.3	1.73360002041	3.83019995689	3.69280004501	5.2186999321	3.90799999237	3.49679994583	4.60589981079	2.1521999836	2.51149988174	1.79289996624
AC004158.1	0.0	0.0	1.13300001621	0.0	0.0	0.0	1.59959995747	0.98860001564	0.0	0.496499985456
AC004158.3	0.0	0.0	0.0	1.16600000858	1.05939996243	0.0	7.85139989853	0.0	2.04780006409	0.0
AC004221.2	0.0	0.869000017643	0.0	0.0	0.0	0.0	3.01909995079	0.577300012112	0.0	0.0
AC004231.2	0.834200024605	1.44749999046	0.685699999332	0.0	0.0	0.0	0.0	0.0	0.0	0.0
AC004237.1	0.82800000906	1.4076000452	1.75969994068	0.985099971294	1.30739998817	0.0	1.0109000206	0.0	1.36029994488	0.496499985456
AC004381.6	7.25680017471	8.45699977875	8.80469989777	6.82829999924	8.55879974365	8.40579986572	6.97580003738	8.64949989319	10.2327003479	7.52540016174
AC004383.3	0.0	0.869000017643	0.0	0.985099971294	0.79699999094	0.0	0.0	0.577300012112	2.04780006409	1.15869998932
AC004448.2	0.0	0.869000017643	0.675000011921	0.0	0.0	0.0	2.33940005302	0.98860001564	0.0	0.496499985456
AC004448.5	0.0	1.4076000452	0.0	0.0	0.79699999094	0.0	2.82610011101	0.577300012112	0.0	0.496499985456
AC004449.6	0.0	0.0	2.19519996643	0.985099971294	1.30739998817	0.0	3.18930006027	0.98860001564	1.36029994488	0.865299999714
AC004453.8	3.39709997177	5.32100009918	3.99440002441	3.73779988289	4.49830007553	5.66839981079	6.66270017624	3.23200011253	8.1451997757	3.74670004845
AC004471.10	2.19090008736	1.93289995193	1.05639994144	2.70359992981	2.31680011749	1.33500003815	2.42370009422	3.18589997292	0.0	2.47199988365
AC004471.9	2.99580001831	2.73760008812	4.14599990845	1.56509995461	2.78649997711	2.14709997177	1.0109000206	3.22749996185	0.0	2.09990000725
AC004490.1	2.28570008278	0.869000017643	0.675000011921	0.0	0.79699999094	0.753499984741	0.0	2.29060006142	0.0	0.0
AC004538.3	3.12960004807	4.55840015411	2.37179994583	3.29500007629	3.90799999237	1.2460000515	5.51669979095	1.79100000858	0.0	1.95449995995
AC004540.4	2.68400001526	5.9577999115	1.13300001621	5.67100000381	3.83529996872	1.90439999104	9.29319953918	1.56970000267	3.14359998703	3.69090008736
AC004540.5	4.34910011292	6.88700008392	3.69280004501	2.55999994278	4.96509981155	4.68330001831	7.50549983978	0.577300012112	5.8435997963	5.21549987793
AC004549.6	1.35070002079	2.76410007477	0.0	0.0	0.0	0.753499984741	1.0109000206	0.0	0.0	0.496499985456
AC004593.3	0.0	0.0	0.0	3.67280006409	0.0	0.0	0.0	0.0	0.0	0.496499985456
AC004603.4	1.35070002079	0.0	0.0	0.0	0.0	0.0	1.0109000206	0.0	0.0	0.496499985456
AC004623.3	5.84070014954	5.20949983597	4.2609000206	3.94370007515	4.29759979248	2.93860006332	6.58059978485	5.04279994965	2.22760009766	4.48019981384
AC004754.3	3.42960000038	4.90089988708	3.41070008278	3.66950011253	4.92999982834	5.33470010757	6.12729978561	1.10210001469	6.32670021057	3.45889997482
AC004775.5	0.0	2.10630011559	0.0	0.0	0.79699999094	1.90439999104	0.0	0.0	0.0	1.15869998932
AC004791.2	0.0	1.4076000452	0.0	0.0	1.30739998817	1.2460000515	0.0	0.0	1.36029994488	0.0
AC004813.1	0.0	0.0	0.675000011921	0.0	0.0	0.0	0.0	3.03909993172	1.36029994488	0.0
AC004837.5	1.35070002079	0.869000017643	3.39849996567	0.985099971294	1.30739998817	0.0	0.0	1.30820000172	6.09590005875	0.496499985456
AC004870.4	1.73360002041	0.0	0.0	0.0	0.0	1.61240005493	4.60589981079	0.577300012112	0.0	2.99720001221
AC004870.5	0.0	0.869000017643	0.0	0.0	0.0	0.753499984741	0.0	0.0	0.0	0.0
AC004878.2	1.35070002079	0.869000017643	0.0	0.0	0.79699999094	0.0	1.0109000206	0.577300012112	3.9170999527	0.0
AC004893.10	2.4986000061	1.79879999161	0.675000011921	0.985099971294	0.79699999094	0.0	1.0109000206	0.577300012112	0.0	0.865299999714
AC004893.11	6.65030002594	6.94150018692	6.12879991531	6.89970016479	7.25719976425	6.34490013123	6.3562002182	5.7376999855	8.3154001236	7.77360010147
AC004906.3	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
AC004947.2	0.82800000906	6.01429986954	0.0	0.985099971294	4.57660007477	3.49679994583	2.0164000988	2.98000001907	0.0	1.61080002785
AC004951.5	2.55859994888	3.10899996758	1.94319999218	3.27900004387	2.21510004997	2.05960011482	0.0	7.4498000145	0.0	2.80360007286
AC004951.6	6.7189002037	5.25509977341	4.14400005341	4.49490022659	4.74480009079	3.01290011406	4.19049978256	4.26370000839	6.98180007935	3.3531999588
AC004967.7	4.93389987946	5.02220010757	3.34100008011	3.32349991798	3.8561000824	3.53909993172	2.33940005302	3.09579992294	4.51999998093	3.97869992256
AC004980.10	2.51620006561	0.913999974728	1.48930001259	0.0	1.722900033	1.65390002728	2.8343000412	2.85310006142	2.554500103	1.93920004368
AC004980.7	7.24119997025	6.12589979172	5.35589981079	5.19960021973	6.10989999771	5.52339982986	7.69329977036	6.43970012665	5.32180023193	6.62330007553
AC004980.9	1.42760002613	3.94609999657	1.75969994068	2.08470010757	3.59240007401	1.2460000515	3.91470003128	0.647000014782	1.50279998779	1.80139994621
AC004985.12	3.1180999279	2.15529990196	2.42409992218	0.0	2.67269992828	1.5529999733	1.06089997292	4.24020004272	1.36909997463	1.88080000877
AC004987.9	3.20309996605	5.27899980545	4.67719984055	5.70179986954	5.34770011902	5.76579999924	4.91440010071	6.19999980927	3.91260004044	3.8506000042
AC004988.1	5.47279977798	1.79879999161	4.09649991989	0.985099971294	1.30739998817	3.09500002861	2.60310006142	1.30820000172	0.0	2.75530004501
AC005009.2	0.82800000906	0.869000017643	2.19519996643	0.0	1.68369996548	0.0	0.0	0.328700006008	0.0	0.496499985456
AC005013.5	2.51620006561	0.0	0.0	0.0	0.0	0.0	1.61399996281	0.0	0.0	0.496499985456
AC005014.5	0.82800000906	0.0	0.675000011921	0.0	0.79699999094	0.0	1.0109000206	0.577300012112	0.0	0.0
AC005037.3	2.4986000061	1.44309997559	1.13300001621	2.33209991455	1.34140002728	1.35829997063	2.68740010262	0.582099974155	3.82760000229	3.3234000206
AC005042.2	2.99580001831	0.869000017643	1.13300001621	0.0	0.79699999094	0.0	1.0109000206	1.56970000267	3.3791000843	0.0
AC005042.4	3.38960003853	3.92269992828	3.24629998207	2.57909989357	4.91699981689	2.98309993744	3.18930006027	4.0342001915	0.0	2.23189997673
AC005062.2	4.18839979172	10.3409004211	7.82749986649	6.25019979477	8.6656999588	6.86009979248	7.64709997177	5.10769987106	6.80380010605	5.53000020981
AC005076.5	3.46959996223	5.31629991531	3.75789999962	4.97100019455	4.16690015793	4.18170022964	7.52950000763	4.67840003967	5.14900016785	3.546200037
AC005077.14	7.93769979477	10.3129997253	9.41800022125	5.61450004578	9.92949962616	8.35229969025	3.01909995079	5.50120019913	6.96379995346	5.15019989014
AC005082.12	4.40290021896	2.76239991188	2.19519996643	0.985099971294	3.97720003128	3.94519996643	5.85430002213	8.54699993134	0.0	3.06960010529
AC005083.1	4.55340003967	3.83019995689	6.16979980469	0.985099971294	2.62339997292	5.71269989014	3.60500001907	5.40390014648	4.78900003433	4.12379980087
AC005104.3	4.23489999771	1.4076000452	1.75969994068	2.55999994278	2.62339997292	1.2460000515	3.47930002213	3.14960002899	3.9170999527	1.95449995995
AC005152.3	0.82800000906	0.0	0.0	0.0	0.0	0.0	1.59959995747	0.0	0.0	0.0
AC005154.6	9.39009952545	8.79959964752	8.35029983521	8.02540016174	9.56779956818	8.09080028534	10.0318002701	8.61190032959	11.6865997314	8.45279979706
AC005154.7	4.22060012817	4.13509988785	2.57470011711	3.55749988556	4.80989980698	3.71140003204	5.54769992828	3.14720010757	6.21299982071	2.72329998016
AC005154.8	1.35070002079	0.869000017643	1.13300001621	0.0	0.79699999094	0.753499984741	1.0109000206	0.577300012112	0.0	0.865299999714
AC005162.5	1.35070002079	0.0	0.0	0.0	0.79699999094	0.753499984741	0.0	0.577300012112	0.0	0.0
AC005197.2	0.0	0.869000017643	0.0	0.0	0.0	0.0	3.47930002213	0.0	0.0	0.0
AC005220.3	0.0	0.0	0.0	0.985099971294	0.0	0.0	3.69140005112	0.0419000014663	0.0	2.27659988403
AC005224.2	3.36490011215	3.65190005302	2.19519996643	2.78169989586	3.30010008812	3.87949991226	3.92729997635	2.44070005417	5.48820018768	2.84050011635
AC005237.4	0.0	1.4076000452	0.0	0.985099971294	2.62339997292	1.61240005493	1.0109000206	1.56970000267	5.14900016785	0.0
AC005251.3	1.84049999714	1.42100000381	2.11599993706	1.99189996719	2.48589992523	4.29640007019	2.0164000988	1.88240003586	6.94680023193	1.89839994907
AC005253.2	6.86679983139	5.42019987106	6.5451002121	4.40439987183	6.05259990692	4.75790023804	5.72039985657	5.63509988785	7.21409988403	5.89940023422
AC005255.3	2.28570008278	2.85260009766	2.72149991989	3.49749994278	3.15590000153	1.61240005493	2.29830002785	3.0571000576	1.55760002136	0.919499993324
AC005256.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.577300012112	0.0	0.0
AC005262.3	1.81529998779	0.0	0.0	0.0	2.75379991531	0.00989999994636	0.944000005722	2.80110001564	1.91019999981	0.0
AC005264.2	1.35070002079	0.869000017643	1.13300001621	0.0	0.0	0.753499984741	2.3422999382	0.992200016975	8.37759971619	2.23189997673
AC005281.1	2.03590011597	1.4076000452	1.99380004406	0.0	1.98179996014	0.0	4.10799980164	0.98860001564	0.0	0.0
AC005281.2	0.913600027561	0.907700002193	0.0	0.0	1.34979999065	1.2460000515	1.0326000452	3.05789995193	0.0	0.496499985456
AC005306.3	3.36919999123	4.69910001755	2.46670007706	2.63700008392	4.20079994202	2.45210003853	4.09259986877	2.99340009689	6.27209997177	1.70469999313
AC005307.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.577300012112	0.0	0.496499985456
AC005307.3	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
AC005329.7	4.84749984741	5.20690011978	2.9930999279	5.79349994659	4.71099996567	3.24239993095	6.1859998703	4.82310009003	5.69360017776	3.72309994698
AC005330.2	1.35070002079	0.869000017643	0.675000011921	0.0	1.30739998817	1.90439999104	5.97569990158	2.68109989166	0.0	5.46400022507
AC005336.4	3.38860011101	5.39849996567	4.82999992371	9.11390018463	5.38660001755	5.27519989014	4.9279999733	6.09639978409	0.0	0.0
AC005336.5	0.0	8.21870040894	0.0	0.0	7.28389978409	0.753499984741	0.0	0.0	7.19649982452	0.0
AC005339.2	4.21999979019	4.28690004349	0.0	5.22060012817	3.86339998245	3.47469997406	4.32450008392	5.82469987869	5.73699998856	3.83159995079
AC005355.1	0.82800000906	0.0	0.675000011921	0.0	0.0	0.0	0.0	0.577300012112	0.0	0.496499985456
AC005355.2	4.11100006104	1.79879999161	8.77569961548	4.05929994583	1.30739998817	2.35479998589	0.0	2.44070005417	0.0	1.15869998932
AC005355.3	0.0	1.79879999161	0.675000011921	0.0	0.79699999094	0.0	2.60310006142	1.56970000267	0.0	0.865299999714
AC005363.9	5.1031999588	3.34319996834	0.0	2.28649997711	2.65930008888	2.7172999382	0.0	2.01830005646	0.0	2.28640007973
AC005387.2	0.0	0.0	0.0	0.0	1.68369996548	0.753499984741	1.0109000206	0.0	1.36029994488	0.496499985456
AC005477.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.577300012112	0.0	0.865299999714
AC005481.5	2.03590011597	2.76239991188	0.0	0.0	3.97720003128	3.87949991226	3.47930002213	2.88709998131	1.36029994488	0.496499985456
AC005488.11	0.488599985838	0.913999974728	0.0	0.0	0.845200002193	0.0	0.0	4.54309988022	3.28020000458	0.0
AC005498.3	2.99580001831	5.054500103	0.0	0.0	4.78389978409	3.09500002861	6.10890007019	0.0	3.14359998703	0.0
AC005498.4	0.0	0.869000017643	0.0	0.0	1.98179996014	1.2460000515	1.0109000206	0.0	0.0	0.0
AC005517.3	3.97530007362	2.35960006714	2.19519996643	0.0	3.89520001411	1.2460000515	2.0164000988	0.577300012112	2.51149988174	1.16129994392
AC005519.4	5.99189996719	4.22009992599	2.87730002403	3.14809989929	4.91739988327	3.05990004539	5.26350021362	4.21330022812	5.06300020218	4.57600021362
AC005522.7	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.36029994488	0.0
AC005523.3	0.0	0.869000017643	3.02839994431	2.78169989586	1.30739998817	0.753499984741	3.34159994125	2.44070005417	3.14359998703	0.865299999714
AC005532.5	0.82800000906	0.0	0.675000011921	1.56509995461	0.0	0.753499984741	3.34159994125	0.0	3.3791000843	0.865299999714
AC005534.6	0.0	2.10630011559	0.675000011921	0.0	0.79699999094	1.90439999104	0.0	1.56970000267	0.0	0.0
AC005534.8	2.4986000061	1.80900001526	0.675000011921	1.97759997845	3.06599998474	0.0	1.0109000206	1.98290002346	2.86190009117	0.865299999714
AC005537.2	1.73360002041	0.869000017643	0.0	0.0	6.25209999084	2.35479998589	1.0109000206	5.70550012589	0.0	5.46220016479
AC005538.3	7.51840019226	8.06159973145	7.02570009232	5.75719976425	6.02930021286	5.58300018311	6.19759988785	6.03719997406	6.63430023193	5.60010004044
AC005540.3	2.83579993248	0.0	2.6696999073	1.10819995403	0.880299985409	1.74530005455	0.0	0.624100029469	1.36029994488	2.5367000103
AC005546.2	0.0	0.0	0.675000011921	1.56509995461	0.79699999094	0.0	0.0	0.0	3.58159995079	0.0
AC005550.3	0.0	0.0	0.675000011921	10.0415000916	0.79699999094	0.0	2.0164000988	0.0	0.0	0.0
AC005562.1	7.81059980392	7.54090023041	7.80030012131	6.40180015564	7.88859987259	7.24130010605	7.77150011063	7.21220016479	7.82569980621	6.40150022507
AC005578.3	1.35070002079	1.4076000452	2.19519996643	2.55999994278	0.79699999094	1.90439999104	1.59959995747	1.30820000172	0.0	1.40240001678
AC005592.1	2.28570008278	0.869000017643	0.675000011921	0.0	3.30010008812	0.0	1.0109000206	0.0	0.0	0.496499985456
AC005592.2	2.4986000061	1.4076000452	0.0	0.0	2.93300008774	1.2460000515	2.60310006142	0.98860001564	0.0	3.1384999752
AC005592.3	0.0	0.0	0.0	0.0	2.22880005836	0.0	0.0	0.0	0.0	1.15869998932
AC005593.2	0.0	0.869000017643	1.75969994068	1.56509995461	1.30739998817	1.61240005493	2.60310006142	0.0	6.19180011749	0.496499985456
AC005606.14	0.0	0.0	3.62669992447	0.0	0.0	0.0	5.54799985886	0.0	2.91380000114	2.15949988365
AC005606.15	0.0	1.79190003872	1.1792999506	0.0	0.0	2.48779988289	2.04859995842	4.13619995117	5.90269994736	1.98479998112
AC005609.16	0.0549000017345	0.0	4.50860023499	0.0	2.06299996376	1.4335000515	2.31900000572	0.0	0.0	1.99370002747
AC005609.17	0.0	0.0	4.2814002037	0.0	1.59130001068	0.0	1.75510001183	0.0	0.0	0.0
AC005609.18	0.0	0.081200003624	2.59340000153	0.0	1.69350004196	1.4767999649	1.12279999256	0.0	0.0	0.0
AC005609.20	0.0	1.79190003872	0.396400004625	0.0	2.60960006714	0.476099997759	2.13120007515	0.0	0.0	0.541999995708
AC005614.3	0.82800000906	1.4076000452	0.675000011921	0.0	0.0	0.753499984741	2.0164000988	0.98860001564	0.0	1.40240001678
AC005618.6	3.82559990883	5.53770017624	8.25100040436	2.55999994278	6.29339981079	5.82159996033	8.63650035858	1.30820000172	0.0	5.94969987869
AC005618.8	0.0	2.90450000763	5.41130018234	0.0	2.53629994392	2.54150009155	6.02549982071	0.0	0.0	4.03800010681
AC005624.2	0.82800000906	0.0	2.19519996643	0.0	1.30739998817	0.0	0.0	1.79100000858	0.0	0.0
AC005682.5	4.23489999771	4.59340000153	1.75969994068	2.97379994392	3.83529996872	3.81060004234	4.72139978409	4.5327000618	7.32980012894	5.45050001144
AC005682.6	3.25200009346	3.74379992485	0.675000011921	2.29800009727	3.18779993057	2.53640007973	2.60310006142	0.577300012112	3.58159995079	2.66470003128
AC005682.7	0.0	0.0	0.675000011921	0.0	0.0	0.0	0.0	0.0	4.30810022354	0.0
AC005740.3	1.43169999123	1.51160001755	0.738300025463	1.06159996986	2.12280011177	0.0	0.0	0.0	0.0	0.0
AC005740.6	2.68400001526	3.33500003815	1.75969994068	2.78169989586	3.6779999733	2.69759988785	4.26859998703	0.98860001564	0.0	1.79289996624
AC005752.10	0.82800000906	0.0	0.0	0.985099971294	1.68369996548	0.753499984741	2.60310006142	0.0	0.0	0.496499985456
AC005753.1	2.4986000061	3.07690000534	0.0	1.56509995461	2.43959999084	1.2460000515	3.18930006027	0.577300012112	0.0	1.79289996624
AC005754.7	0.0	2.05270004272	2.32960009575	0.0	0.0	1.95889997482	6.3015999794	0.0	0.0	3.11680006981
AC005754.8	0.82800000906	3.83019995689	4.56500005722	0.0	3.97720003128	4.23519992828	6.52939987183	0.0	0.0	4.37300014496
AC005757.7	0.0	0.0	1.48010003567	0.0	1.78900003433	2.36640000343	1.21399998665	0.0	0.0	0.382899999619
AC005775.2	2.76360011101	3.23970007896	3.52500009537	3.41380000114	2.86019992828	3.25079989433	4.31860017776	3.44779992104	0.0	2.86590003967
AC005776.1	0.0	0.869000017643	0.0	0.0	0.79699999094	0.0	0.0	0.577300012112	4.8685002327	0.0
AC005785.2	4.16060018539	4.40250015259	1.77740001678	2.32080006599	4.74359989166	3.48889994621	4.05520009995	3.73740005493	2.11199998856	3.81990003586
AC005785.5	3.12960004807	2.35960006714	1.75969994068	1.56509995461	3.18779993057	2.14709997177	1.59959995747	1.79100000858	5.67689990997	0.496499985456
AC005786.7	5.7484998703	6.9468998909	0.0	0.0	3.02220010757	5.81519985199	0.0	5.99170017242	6.26919984818	0.0
AC005795.1	2.67000007629	2.88199996948	2.45580005646	1.63499999046	0.868700027466	2.15159988403	4.09779977798	2.22379994392	7.21990013123	3.47659993172
AC005796.2	0.82800000906	0.0	1.48010003567	0.0	0.0	2.14709997177	0.0	0.0	2.04780006409	0.0
AC005822.1	3.18479990959	2.89969992638	2.14350008965	1.69729995728	1.78900003433	3.25289988518	2.38779997826	2.27600002289	3.14869999886	3.06820011139
AC005863.1	0.0	2.57500004768	0.0	0.0	0.0	0.0	2.0164000988	1.30820000172	0.0	0.0
AC005932.1	2.14610004425	2.66039991379	2.08990001678	0.0	0.0	0.838999986649	3.87730002403	2.8736000061	2.86190009117	2.98449993134
AC005943.2	4.23369979858	7.86299991608	7.63670015335	8.71870040894	8.52919960022	0.0	8.86530017853	6.75129985809	0.0	2.41639995575
AC005943.6	1.58870005608	1.59290003777	0.0	0.0	1.26820003986	1.3506000042	2.23119997978	0.0	1.12129998207	0.858799993992
AC005944.2	5.44540023804	8.91009998322	5.47660017014	4.69530010223	9.00990009308	8.56019973755	6.48559999466	9.02810001373	9.11299991608	4.52619981766
AC006011.4	6.02680015564	4.85669994354	4.58339977264	5.63679981232	4.9141998291	4.74249982834	6.43809986115	6.22189998627	7.47069978714	5.41800022125
AC006014.7	2.43589997292	2.45619988441	2.08590006828	2.27189993858	2.33590006828	1.27900004387	0.0	1.17309999466	0.0	2.0734000206
AC006014.8	4.02080011368	3.59290003777	2.69650006294	3.02850008011	4.87410020828	3.17939996719	4.3874001503	8.61100006104	6.44250011444	2.12730002403
AC006019.3	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
AC006019.4	0.0	1.0584000349	0.0	1.56509995461	0.0	0.0	0.592299997807	0.0	0.0	0.0
AC006033.22	1.35070002079	5.53770017624	0.675000011921	0.0	2.62339997292	3.41009998322	0.0	0.0	0.0	2.23189997673
AC006042.6	2.84829998016	4.13170003891	2.80029988289	0.985099971294	2.93300008774	1.2460000515	0.0	0.0	0.0	0.0
AC006042.8	4.60029983521	2.76239991188	0.675000011921	0.0	3.18779993057	0.753499984741	1.59959995747	0.98860001564	5.21140003204	1.61080002785
AC006050.2	0.82800000906	0.0	0.0	0.0	0.0	0.0	1.59959995747	0.0	0.0	0.0
AC006077.3	3.56710004807	3.33500003815	4.14599990845	1.56509995461	3.6779999733	3.49679994583	3.82760000229	3.50270009041	5.67689990997	3.82240009308
AC006116.13	0.0	0.869000017643	0.0	0.985099971294	2.43959999084	1.61240005493	2.0164000988	0.577300012112	2.04780006409	0.865299999714
AC006116.15	0.0	2.35960006714	1.13300001621	0.0	3.83529996872	0.0	4.48029994965	0.0	4.78900003433	0.496499985456
AC006116.17	0.82800000906	4.06559991837	2.91880011559	2.55999994278	3.6779999733	2.53640007973	4.6345000267	0.86930000782	3.77069997787	0.496499985456
AC006116.19	0.82800000906	0.0	0.675000011921	1.56509995461	0.0	1.2460000515	1.0109000206	0.98860001564	0.0	0.0
AC006116.20	1.35070002079	2.35960006714	0.0	1.56509995461	1.68369996548	0.0	0.0	6.90210008621	3.3791000843	0.865299999714
AC006116.22	1.73360002041	1.8056999445	0.675000011921	1.57459998131	2.62859988213	0.0	3.60500001907	0.0	2.86190009117	0.0
AC006116.24	3.58119988441	2.21560001373	0.154799997807	1.6928999424	2.42580008507	2.32949995995	4.08059978485	0.0	2.95519995689	0.0
AC006116.27	5.50449991226	5.72749996185	0.0	5.05070018768	2.82459998131	4.58360004425	6.48740005493	0.0	3.50990009308	0.0
AC006126.3	1.73360002041	0.0	1.13300001621	1.97759997845	1.30739998817	0.753499984741	1.0109000206	0.98860001564	0.0	0.496499985456
AC006126.4	3.12960004807	5.70709991455	3.39849996567	4.14160013199	5.0953001976	2.84260010719	3.34159994125	1.56970000267	0.0	4.19029998779
AC006128.2	8.0625	6.20909976959	5.56230020523	6.30179977417	7.5812997818	6.67080020905	6.70050001144	6.3923997879	0.0	6.39720010757
AC006129.1	1.73360002041	3.07690000534	6.98050022125	0.0	2.93300008774	4.56279993057	4.26859998703	0.0	4.94390010834	0.496499985456
AC006129.2	5.74720001221	2.10630011559	2.91880011559	0.985099971294	4.43620014191	4.00810003281	5.51319980621	1.98290002346	10.502699852	5.21549987793
AC006129.3	1.35070002079	0.0	0.0	0.0	0.79699999094	0.0	0.0	0.0	6.54650020599	0.865299999714
AC006145.4	0.82800000906	0.0	0.0	0.0	0.79699999094	0.0	0.0	0.0	0.0	0.0
